date,open,high,low,close,volume,barCount,average
2022-01-13 18:16:00,30.955,31.025,30.945,30.995,-1,-1,-1.0
2022-01-13 18:17:00,30.995,31.025,30.975,31.015,-1,-1,-1.0
2022-01-13 18:18:00,31.015,31.015,30.955,30.985,-1,-1,-1.0
2022-01-13 18:19:00,30.985,31.055,30.965,31.055,-1,-1,-1.0
2022-01-13 18:20:00,31.055,31.065,31.005,31.045,-1,-1,-1.0
2022-01-13 18:21:00,31.045,31.125,31.045,31.125,-1,-1,-1.0
2022-01-13 18:22:00,31.125,31.125,31.065,31.075,-1,-1,-1.0
2022-01-13 18:23:00,31.075,31.075,31.055,31.065,-1,-1,-1.0
2022-01-13 18:24:00,31.065,31.105,31.055,31.085,-1,-1,-1.0
2022-01-13 18:25:00,31.085,31.175,31.085,31.165,-1,-1,-1.0
2022-01-13 18:26:00,31.165,31.195,31.155,31.175,-1,-1,-1.0
2022-01-13 18:27:00,31.175,31.185,31.155,31.175,-1,-1,-1.0
2022-01-13 18:28:00,31.175,31.205,31.175,31.195,-1,-1,-1.0
2022-01-13 18:29:00,31.195,31.235,31.195,31.215,-1,-1,-1.0
2022-01-13 18:30:00,31.215,31.215,31.185,31.185,-1,-1,-1.0
2022-01-13 18:31:00,31.185,31.195,31.165,31.175,-1,-1,-1.0
2022-01-13 18:32:00,31.175,31.175,31.115,31.125,-1,-1,-1.0
2022-01-13 18:33:00,31.125,31.135,31.105,31.125,-1,-1,-1.0
2022-01-13 18:34:00,31.125,31.165,31.105,31.165,-1,-1,-1.0
2022-01-13 18:35:00,31.165,31.225,31.165,31.205,-1,-1,-1.0
2022-01-13 18:36:00,31.205,31.215,31.195,31.215,-1,-1,-1.0
2022-01-13 18:37:00,31.215,31.215,31.175,31.175,-1,-1,-1.0
2022-01-13 18:38:00,31.175,31.195,31.165,31.185,-1,-1,-1.0
2022-01-13 18:39:00,31.185,31.195,31.185,31.195,-1,-1,-1.0
2022-01-13 18:40:00,31.195,31.215,31.185,31.185,-1,-1,-1.0
2022-01-13 18:41:00,31.185,31.185,31.175,31.175,-1,-1,-1.0
2022-01-13 18:42:00,31.175,31.185,31.145,31.165,-1,-1,-1.0
2022-01-13 18:43:00,31.165,31.165,31.045,31.065,-1,-1,-1.0
2022-01-13 18:44:00,31.065,31.075,31.035,31.065,-1,-1,-1.0
2022-01-13 18:45:00,31.065,31.065,31.025,31.035,-1,-1,-1.0
2022-01-13 18:46:00,31.035,31.035,31.005,31.015,-1,-1,-1.0
2022-01-13 18:47:00,31.015,31.03,31.005,31.015,-1,-1,-1.0
2022-01-13 18:48:00,31.015,31.055,31.015,31.035,-1,-1,-1.0
2022-01-13 18:49:00,31.035,31.075,31.035,31.045,-1,-1,-1.0
2022-01-13 18:50:00,31.045,31.045,30.955,30.955,-1,-1,-1.0
2022-01-13 18:51:00,30.955,31.015,30.935,30.985,-1,-1,-1.0
2022-01-13 18:52:00,30.985,31.095,30.975,31.075,-1,-1,-1.0
2022-01-13 18:53:00,31.075,31.175,31.075,31.175,-1,-1,-1.0
2022-01-13 18:54:00,31.175,31.175,31.135,31.165,-1,-1,-1.0
2022-01-13 18:55:00,31.165,31.165,31.095,31.095,-1,-1,-1.0
2022-01-13 18:56:00,31.095,31.115,31.065,31.085,-1,-1,-1.0
2022-01-13 18:57:00,31.085,31.155,31.085,31.125,-1,-1,-1.0
2022-01-13 18:58:00,31.125,31.125,31.085,31.095,-1,-1,-1.0
2022-01-13 18:59:00,31.095,31.125,31.065,31.065,-1,-1,-1.0
2022-01-13 19:00:00,31.065,31.065,31.015,31.015,-1,-1,-1.0
2022-01-13 19:01:00,31.015,31.015,30.965,30.985,-1,-1,-1.0
2022-01-13 19:02:00,30.985,31.025,30.985,31.025,-1,-1,-1.0
2022-01-13 19:03:00,31.025,31.125,31.025,31.055,-1,-1,-1.0
2022-01-13 19:04:00,31.055,31.055,30.985,31.005,-1,-1,-1.0
2022-01-13 19:05:00,31.005,31.085,30.985,31.045,-1,-1,-1.0
2022-01-13 19:06:00,31.045,31.085,31.005,31.065,-1,-1,-1.0
2022-01-13 19:07:00,31.065,31.135,31.065,31.135,-1,-1,-1.0
2022-01-13 19:08:00,31.135,31.145,31.115,31.115,-1,-1,-1.0
2022-01-13 19:09:00,31.115,31.145,31.115,31.135,-1,-1,-1.0
2022-01-13 19:10:00,31.135,31.145,31.115,31.125,-1,-1,-1.0
2022-01-13 19:11:00,31.125,31.155,31.125,31.155,-1,-1,-1.0
2022-01-13 19:12:00,31.155,31.175,31.105,31.125,-1,-1,-1.0
2022-01-13 19:13:00,31.125,31.125,31.105,31.115,-1,-1,-1.0
2022-01-13 19:14:00,31.115,31.145,31.115,31.135,-1,-1,-1.0
2022-01-13 19:15:00,31.135,31.145,31.025,31.085,-1,-1,-1.0
2022-01-13 19:16:00,31.085,31.095,30.975,30.985,-1,-1,-1.0
2022-01-13 19:17:00,30.985,30.995,30.885,30.905,-1,-1,-1.0
2022-01-13 19:18:00,30.905,30.965,30.905,30.955,-1,-1,-1.0
2022-01-13 19:19:00,30.955,30.975,30.925,30.955,-1,-1,-1.0
2022-01-13 19:20:00,30.955,30.955,30.845,30.885,-1,-1,-1.0
2022-01-13 19:21:00,30.885,30.885,30.825,30.845,-1,-1,-1.0
2022-01-13 19:22:00,30.845,30.885,30.815,30.885,-1,-1,-1.0
2022-01-13 19:23:00,30.885,30.905,30.865,30.905,-1,-1,-1.0
2022-01-13 19:24:00,30.905,30.905,30.855,30.865,-1,-1,-1.0
2022-01-13 19:25:00,30.865,30.935,30.865,30.905,-1,-1,-1.0
2022-01-13 19:26:00,30.905,30.925,30.865,30.865,-1,-1,-1.0
2022-01-13 19:27:00,30.865,30.885,30.845,30.845,-1,-1,-1.0
2022-01-13 19:28:00,30.845,30.855,30.825,30.845,-1,-1,-1.0
2022-01-13 19:29:00,30.845,30.865,30.815,30.835,-1,-1,-1.0
2022-01-13 19:30:00,30.835,30.835,30.76,30.795,-1,-1,-1.0
2022-01-13 19:31:00,30.795,30.865,30.795,30.845,-1,-1,-1.0
2022-01-13 19:32:00,30.845,30.875,30.825,30.865,-1,-1,-1.0
2022-01-13 19:33:00,30.865,30.905,30.865,30.865,-1,-1,-1.0
2022-01-13 19:34:00,30.865,30.875,30.805,30.865,-1,-1,-1.0
2022-01-13 19:35:00,30.865,30.925,30.855,30.925,-1,-1,-1.0
2022-01-13 19:36:00,30.925,30.945,30.885,30.895,-1,-1,-1.0
2022-01-13 19:37:00,30.895,30.925,30.885,30.905,-1,-1,-1.0
2022-01-13 19:38:00,30.905,30.945,30.875,30.935,-1,-1,-1.0
2022-01-13 19:39:00,30.935,30.955,30.865,30.885,-1,-1,-1.0
2022-01-13 19:40:00,30.885,30.915,30.885,30.885,-1,-1,-1.0
2022-01-13 19:41:00,30.885,30.935,30.885,30.885,-1,-1,-1.0
2022-01-13 19:42:00,30.885,30.885,30.845,30.865,-1,-1,-1.0
2022-01-13 19:43:00,30.865,30.875,30.825,30.865,-1,-1,-1.0
2022-01-13 19:44:00,30.865,30.875,30.845,30.845,-1,-1,-1.0
2022-01-13 19:45:00,30.845,30.885,30.795,30.805,-1,-1,-1.0
2022-01-13 19:46:00,30.805,30.815,30.765,30.785,-1,-1,-1.0
2022-01-13 19:47:00,30.785,30.785,30.735,30.745,-1,-1,-1.0
2022-01-13 19:48:00,30.745,30.755,30.725,30.755,-1,-1,-1.0
2022-01-13 19:49:00,30.755,30.805,30.755,30.765,-1,-1,-1.0
2022-01-13 19:50:00,30.765,30.785,30.745,30.775,-1,-1,-1.0
2022-01-13 19:51:00,30.775,30.815,30.775,30.805,-1,-1,-1.0
2022-01-13 19:52:00,30.805,30.825,30.785,30.805,-1,-1,-1.0
2022-01-13 19:53:00,30.805,30.815,30.775,30.815,-1,-1,-1.0
2022-01-13 19:54:00,30.815,30.865,30.795,30.865,-1,-1,-1.0
2022-01-13 19:55:00,30.865,30.875,30.835,30.865,-1,-1,-1.0
2022-01-13 19:56:00,30.865,30.925,30.855,30.925,-1,-1,-1.0
2022-01-13 19:57:00,30.925,30.955,30.905,30.945,-1,-1,-1.0
2022-01-13 19:58:00,30.945,30.975,30.935,30.955,-1,-1,-1.0
2022-01-13 19:59:00,30.955,31.005,30.955,30.965,-1,-1,-1.0
2022-01-13 20:00:00,30.965,30.975,30.915,30.925,-1,-1,-1.0
2022-01-13 20:01:00,30.925,30.935,30.875,30.895,-1,-1,-1.0
2022-01-13 20:02:00,30.895,30.945,30.895,30.945,-1,-1,-1.0
2022-01-13 20:03:00,30.945,30.955,30.875,30.875,-1,-1,-1.0
2022-01-13 20:04:00,30.875,30.975,30.865,30.935,-1,-1,-1.0
2022-01-13 20:05:00,30.935,30.985,30.895,30.965,-1,-1,-1.0
2022-01-13 20:06:00,30.965,31.015,30.945,31.005,-1,-1,-1.0
2022-01-13 20:07:00,31.005,31.025,30.995,31.015,-1,-1,-1.0
2022-01-13 20:08:00,31.015,31.075,31.015,31.065,-1,-1,-1.0
2022-01-13 20:09:00,31.065,31.065,31.035,31.035,-1,-1,-1.0
2022-01-13 20:10:00,31.035,31.065,31.015,31.015,-1,-1,-1.0
2022-01-13 20:11:00,31.015,31.015,30.945,30.955,-1,-1,-1.0
2022-01-13 20:12:00,30.955,30.955,30.905,30.935,-1,-1,-1.0
2022-01-13 20:13:00,30.935,30.945,30.885,30.925,-1,-1,-1.0
2022-01-13 20:14:00,30.925,30.965,30.925,30.965,-1,-1,-1.0
2022-01-13 20:15:00,30.965,30.995,30.945,30.965,-1,-1,-1.0
2022-01-13 20:16:00,30.965,30.975,30.925,30.935,-1,-1,-1.0
2022-01-13 20:17:00,30.935,30.935,30.895,30.905,-1,-1,-1.0
2022-01-13 20:18:00,30.905,30.915,30.885,30.915,-1,-1,-1.0
2022-01-13 20:19:00,30.915,30.975,30.915,30.935,-1,-1,-1.0
2022-01-13 20:20:00,30.935,30.985,30.935,30.975,-1,-1,-1.0
2022-01-13 20:21:00,30.975,31.045,30.975,31.045,-1,-1,-1.0
2022-01-13 20:22:00,31.045,31.045,31.005,31.005,-1,-1,-1.0
2022-01-13 20:23:00,31.005,31.015,30.995,31.005,-1,-1,-1.0
2022-01-13 20:24:00,31.005,31.015,30.965,30.965,-1,-1,-1.0
2022-01-13 20:25:00,30.965,31.015,30.965,30.995,-1,-1,-1.0
2022-01-13 20:26:00,30.995,30.995,30.975,30.985,-1,-1,-1.0
2022-01-13 20:27:00,30.985,30.985,30.905,30.935,-1,-1,-1.0
2022-01-13 20:28:00,30.935,30.985,30.925,30.985,-1,-1,-1.0
2022-01-13 20:29:00,30.985,31.005,30.975,30.995,-1,-1,-1.0
2022-01-13 20:30:00,30.995,31.005,30.975,30.995,-1,-1,-1.0
2022-01-13 20:31:00,30.995,31.015,30.965,30.965,-1,-1,-1.0
2022-01-13 20:32:00,30.965,31.015,30.965,31.005,-1,-1,-1.0
2022-01-13 20:33:00,31.005,31.005,30.985,30.985,-1,-1,-1.0
2022-01-13 20:34:00,30.985,30.995,30.965,30.975,-1,-1,-1.0
2022-01-13 20:35:00,30.975,31.005,30.925,30.935,-1,-1,-1.0
2022-01-13 20:36:00,30.935,30.935,30.885,30.905,-1,-1,-1.0
2022-01-13 20:37:00,30.905,30.945,30.905,30.915,-1,-1,-1.0
2022-01-13 20:38:00,30.915,30.995,30.915,30.975,-1,-1,-1.0
2022-01-13 20:39:00,30.975,31.005,30.955,30.995,-1,-1,-1.0
2022-01-13 20:40:00,30.995,30.995,30.965,30.965,-1,-1,-1.0
2022-01-13 20:41:00,30.965,30.975,30.945,30.965,-1,-1,-1.0
2022-01-13 20:42:00,30.965,31.055,30.965,31.045,-1,-1,-1.0
2022-01-13 20:43:00,31.045,31.075,31.025,31.045,-1,-1,-1.0
2022-01-13 20:44:00,31.045,31.065,31.035,31.035,-1,-1,-1.0
2022-01-13 20:45:00,31.035,31.065,31.025,31.055,-1,-1,-1.0
2022-01-13 20:46:00,31.055,31.085,31.045,31.085,-1,-1,-1.0
2022-01-13 20:47:00,31.085,31.085,31.025,31.025,-1,-1,-1.0
2022-01-13 20:48:00,31.025,31.065,31.025,31.055,-1,-1,-1.0
2022-01-13 20:49:00,31.055,31.075,31.045,31.065,-1,-1,-1.0
2022-01-13 20:50:00,31.065,31.075,31.045,31.055,-1,-1,-1.0
2022-01-13 20:51:00,31.055,31.055,31.015,31.015,-1,-1,-1.0
2022-01-13 20:52:00,31.015,31.035,31.005,31.025,-1,-1,-1.0
2022-01-13 20:53:00,31.025,31.055,31.015,31.035,-1,-1,-1.0
2022-01-13 20:54:00,31.035,31.045,31.015,31.025,-1,-1,-1.0
2022-01-13 20:55:00,31.025,31.035,30.995,31.015,-1,-1,-1.0
2022-01-13 20:56:00,31.015,31.055,31.015,31.055,-1,-1,-1.0
2022-01-13 20:57:00,31.055,31.055,31.035,31.045,-1,-1,-1.0
2022-01-13 20:58:00,31.045,31.095,31.045,31.095,-1,-1,-1.0
2022-01-13 20:59:00,31.095,31.095,31.065,31.075,-1,-1,-1.0
2022-01-13 21:00:00,31.075,31.085,31.055,31.075,-1,-1,-1.0
2022-01-13 21:01:00,31.075,31.185,31.065,31.165,-1,-1,-1.0
2022-01-13 21:02:00,31.165,31.205,31.145,31.195,-1,-1,-1.0
2022-01-13 21:03:00,31.195,31.205,31.185,31.195,-1,-1,-1.0
2022-01-13 21:04:00,31.195,31.195,31.155,31.185,-1,-1,-1.0
2022-01-13 21:05:00,31.185,31.185,31.155,31.175,-1,-1,-1.0
2022-01-13 21:06:00,31.175,31.195,31.135,31.195,-1,-1,-1.0
2022-01-13 21:07:00,31.195,31.205,31.185,31.185,-1,-1,-1.0
2022-01-13 21:08:00,31.185,31.195,31.165,31.185,-1,-1,-1.0
2022-01-13 21:09:00,31.185,31.215,31.185,31.215,-1,-1,-1.0
2022-01-13 21:10:00,31.215,31.215,31.165,31.175,-1,-1,-1.0
2022-01-13 21:11:00,31.175,31.175,31.135,31.155,-1,-1,-1.0
2022-01-13 21:12:00,31.155,31.155,31.105,31.125,-1,-1,-1.0
2022-01-13 21:13:00,31.125,31.145,31.105,31.115,-1,-1,-1.0
2022-01-13 21:14:00,31.115,31.115,31.085,31.095,-1,-1,-1.0
2022-01-13 21:15:00,31.095,31.115,31.025,31.025,-1,-1,-1.0
2022-01-13 21:16:00,31.025,31.075,31.005,31.055,-1,-1,-1.0
2022-01-13 21:17:00,31.055,31.085,31.015,31.015,-1,-1,-1.0
2022-01-13 21:18:00,31.015,31.075,30.985,31.075,-1,-1,-1.0
2022-01-13 21:19:00,31.075,31.075,31.045,31.055,-1,-1,-1.0
2022-01-13 21:20:00,31.055,31.075,31.055,31.065,-1,-1,-1.0
2022-01-13 21:21:00,31.065,31.125,31.055,31.115,-1,-1,-1.0
2022-01-13 21:22:00,31.115,31.115,31.085,31.095,-1,-1,-1.0
2022-01-13 21:23:00,31.095,31.105,31.085,31.105,-1,-1,-1.0
2022-01-13 21:24:00,31.105,31.115,31.095,31.115,-1,-1,-1.0
2022-01-13 21:25:00,31.115,31.115,31.095,31.115,-1,-1,-1.0
2022-01-13 21:26:00,31.115,31.125,31.095,31.125,-1,-1,-1.0
2022-01-13 21:27:00,31.125,31.125,31.105,31.115,-1,-1,-1.0
2022-01-13 21:28:00,31.115,31.135,31.115,31.135,-1,-1,-1.0
2022-01-13 21:29:00,31.135,31.135,31.085,31.085,-1,-1,-1.0
2022-01-13 21:30:00,31.085,31.095,31.045,31.095,-1,-1,-1.0
2022-01-13 21:31:00,31.095,31.105,31.045,31.055,-1,-1,-1.0
2022-01-13 21:32:00,31.055,31.055,31.005,31.015,-1,-1,-1.0
2022-01-13 21:33:00,31.015,31.095,31.005,31.095,-1,-1,-1.0
2022-01-13 21:34:00,31.095,31.115,31.085,31.085,-1,-1,-1.0
2022-01-13 21:35:00,31.085,31.095,31.045,31.065,-1,-1,-1.0
2022-01-13 21:36:00,31.065,31.065,31.025,31.035,-1,-1,-1.0
2022-01-13 21:37:00,31.035,31.045,31.015,31.035,-1,-1,-1.0
2022-01-13 21:38:00,31.035,31.055,31.015,31.035,-1,-1,-1.0
2022-01-13 21:39:00,31.035,31.055,31.005,31.005,-1,-1,-1.0
2022-01-13 21:40:00,31.005,31.085,31.005,31.075,-1,-1,-1.0
2022-01-13 21:41:00,31.075,31.075,31.005,31.045,-1,-1,-1.0
2022-01-13 21:42:00,31.045,31.055,31.025,31.045,-1,-1,-1.0
2022-01-13 21:43:00,31.045,31.045,31.02,31.045,-1,-1,-1.0
2022-01-13 21:44:00,31.045,31.095,31.035,31.045,-1,-1,-1.0
2022-01-13 21:45:00,31.045,31.105,31.035,31.095,-1,-1,-1.0
2022-01-13 21:46:00,31.095,31.095,31.035,31.035,-1,-1,-1.0
2022-01-13 21:47:00,31.035,31.045,30.975,30.985,-1,-1,-1.0
2022-01-13 21:48:00,30.985,31.005,30.965,30.995,-1,-1,-1.0
2022-01-13 21:49:00,30.995,31.015,30.985,30.995,-1,-1,-1.0
2022-01-13 21:50:00,30.995,30.995,30.955,30.965,-1,-1,-1.0
2022-01-13 21:51:00,30.965,30.995,30.965,30.975,-1,-1,-1.0
2022-01-13 21:52:00,30.975,31.005,30.955,31.005,-1,-1,-1.0
2022-01-13 21:53:00,31.005,31.015,30.995,31.005,-1,-1,-1.0
2022-01-13 21:54:00,31.005,31.015,30.995,31.015,-1,-1,-1.0
2022-01-13 21:55:00,31.015,31.065,31.015,31.055,-1,-1,-1.0
2022-01-13 21:56:00,31.055,31.105,31.055,31.095,-1,-1,-1.0
2022-01-13 21:57:00,31.095,31.115,31.085,31.105,-1,-1,-1.0
2022-01-13 21:58:00,31.105,31.125,31.085,31.105,-1,-1,-1.0
2022-01-13 21:59:00,31.105,31.145,31.095,31.145,-1,-1,-1.0
2022-01-13 22:00:00,31.145,31.145,31.085,31.085,-1,-1,-1.0
2022-01-13 22:01:00,31.085,31.105,31.065,31.065,-1,-1,-1.0
2022-01-13 22:02:00,31.065,31.075,31.025,31.035,-1,-1,-1.0
2022-01-13 22:03:00,31.035,31.035,30.985,31.005,-1,-1,-1.0
2022-01-13 22:04:00,31.005,31.045,31.005,31.045,-1,-1,-1.0
2022-01-13 22:05:00,31.045,31.095,31.035,31.065,-1,-1,-1.0
2022-01-13 22:06:00,31.065,31.065,31.035,31.035,-1,-1,-1.0
2022-01-13 22:07:00,31.035,31.045,30.985,30.995,-1,-1,-1.0
2022-01-13 22:08:00,30.995,31.005,30.955,30.955,-1,-1,-1.0
2022-01-13 22:09:00,30.955,30.965,30.895,30.925,-1,-1,-1.0
2022-01-13 22:10:00,30.925,30.925,30.885,30.895,-1,-1,-1.0
2022-01-13 22:11:00,30.895,30.895,30.875,30.885,-1,-1,-1.0
2022-01-13 22:12:00,30.885,30.925,30.875,30.915,-1,-1,-1.0
2022-01-13 22:13:00,30.915,30.915,30.865,30.895,-1,-1,-1.0
2022-01-13 22:14:00,30.895,30.915,30.875,30.905,-1,-1,-1.0
2022-01-13 22:15:00,30.905,30.925,30.855,30.915,-1,-1,-1.0
2022-01-13 22:16:00,30.915,30.935,30.815,30.825,-1,-1,-1.0
2022-01-13 22:17:00,30.825,30.885,30.785,30.885,-1,-1,-1.0
2022-01-13 22:18:00,30.885,30.925,30.865,30.925,-1,-1,-1.0
2022-01-13 22:19:00,30.925,30.945,30.885,30.895,-1,-1,-1.0
2022-01-13 22:20:00,30.895,30.935,30.895,30.895,-1,-1,-1.0
2022-01-13 22:21:00,30.895,30.905,30.845,30.845,-1,-1,-1.0
2022-01-13 22:22:00,30.845,30.865,30.825,30.845,-1,-1,-1.0
2022-01-13 22:23:00,30.845,30.845,30.785,30.785,-1,-1,-1.0
2022-01-13 22:24:00,30.785,30.795,30.765,30.785,-1,-1,-1.0
2022-01-13 22:25:00,30.785,30.845,30.775,30.825,-1,-1,-1.0
2022-01-13 22:26:00,30.825,30.845,30.805,30.835,-1,-1,-1.0
2022-01-13 22:27:00,30.835,30.845,30.775,30.785,-1,-1,-1.0
2022-01-13 22:28:00,30.785,30.825,30.775,30.805,-1,-1,-1.0
2022-01-13 22:29:00,30.805,30.845,30.795,30.835,-1,-1,-1.0
2022-01-13 22:30:00,30.835,30.885,30.825,30.885,-1,-1,-1.0
2022-01-13 22:31:00,30.885,30.885,30.835,30.845,-1,-1,-1.0
2022-01-13 22:32:00,30.845,30.845,30.795,30.795,-1,-1,-1.0
2022-01-13 22:33:00,30.795,30.805,30.785,30.795,-1,-1,-1.0
2022-01-13 22:34:00,30.795,30.795,30.765,30.765,-1,-1,-1.0
2022-01-13 22:35:00,30.765,30.775,30.705,30.705,-1,-1,-1.0
2022-01-13 22:36:00,30.705,30.725,30.695,30.715,-1,-1,-1.0
2022-01-13 22:37:00,30.715,30.735,30.675,30.675,-1,-1,-1.0
2022-01-13 22:38:00,30.675,30.705,30.665,30.675,-1,-1,-1.0
2022-01-13 22:39:00,30.675,30.685,30.635,30.685,-1,-1,-1.0
2022-01-13 22:40:00,30.685,30.715,30.675,30.675,-1,-1,-1.0
2022-01-13 22:41:00,30.675,30.685,30.655,30.665,-1,-1,-1.0
2022-01-13 22:42:00,30.665,30.705,30.625,30.665,-1,-1,-1.0
2022-01-13 22:43:00,30.665,30.665,30.635,30.635,-1,-1,-1.0
2022-01-13 22:44:00,30.635,30.665,30.635,30.645,-1,-1,-1.0
2022-01-13 22:45:00,30.645,30.695,30.645,30.685,-1,-1,-1.0
2022-01-13 22:46:00,30.685,30.695,30.645,30.645,-1,-1,-1.0
2022-01-13 22:47:00,30.645,30.655,30.635,30.645,-1,-1,-1.0
2022-01-13 22:48:00,30.645,30.665,30.625,30.645,-1,-1,-1.0
2022-01-13 22:49:00,30.645,30.665,30.645,30.655,-1,-1,-1.0
2022-01-13 22:50:00,30.655,30.655,30.575,30.585,-1,-1,-1.0
2022-01-13 22:51:00,30.585,30.595,30.555,30.565,-1,-1,-1.0
2022-01-13 22:52:00,30.565,30.575,30.545,30.575,-1,-1,-1.0
2022-01-13 22:53:00,30.575,30.605,30.555,30.565,-1,-1,-1.0
2022-01-13 22:54:00,30.565,30.565,30.535,30.535,-1,-1,-1.0
2022-01-13 22:55:00,30.535,30.545,30.525,30.545,-1,-1,-1.0
2022-01-13 22:56:00,30.545,30.595,30.545,30.595,-1,-1,-1.0
2022-01-13 22:57:00,30.595,30.595,30.575,30.575,-1,-1,-1.0
2022-01-13 22:58:00,30.575,30.575,30.555,30.575,-1,-1,-1.0
2022-01-13 22:59:00,30.575,30.575,30.485,30.485,-1,-1,-1.0
2022-01-13 23:00:00,30.485,30.71,30.43,30.525,-1,-1,-1.0
2022-01-13 23:01:00,30.525,30.535,30.44,30.445,-1,-1,-1.0
2022-01-13 23:02:00,30.445,30.53,30.445,30.53,-1,-1,-1.0
2022-01-13 23:03:00,30.53,30.53,30.465,30.475,-1,-1,-1.0
2022-01-13 23:04:00,30.475,30.475,30.425,30.455,-1,-1,-1.0
2022-01-13 23:05:00,30.455,30.46,30.42,30.455,-1,-1,-1.0
2022-01-13 23:06:00,30.455,30.465,30.42,30.45,-1,-1,-1.0
2022-01-13 23:07:00,30.45,30.46,30.44,30.45,-1,-1,-1.0
2022-01-13 23:08:00,30.45,30.48,30.445,30.445,-1,-1,-1.0
2022-01-13 23:09:00,30.445,30.445,30.44,30.445,-1,-1,-1.0
2022-01-13 23:10:00,30.445,30.45,30.44,30.45,-1,-1,-1.0
2022-01-13 23:11:00,30.45,30.455,30.43,30.45,-1,-1,-1.0
2022-01-13 23:12:00,30.45,30.46,30.43,30.45,-1,-1,-1.0
2022-01-13 23:13:00,30.45,30.45,30.435,30.435,-1,-1,-1.0
2022-01-13 23:14:00,30.435,30.435,30.425,30.435,-1,-1,-1.0
2022-01-13 23:15:00,30.435,30.435,30.435,30.435,-1,-1,-1.0
2022-01-13 23:16:00,30.435,30.445,30.435,30.44,-1,-1,-1.0
2022-01-13 23:17:00,30.44,30.44,30.44,30.44,-1,-1,-1.0
2022-01-13 23:18:00,30.44,30.44,30.43,30.435,-1,-1,-1.0
2022-01-13 23:19:00,30.435,30.435,30.425,30.425,-1,-1,-1.0
2022-01-13 23:20:00,30.425,30.435,30.39,30.39,-1,-1,-1.0
2022-01-13 23:21:00,30.39,30.435,30.345,30.395,-1,-1,-1.0
2022-01-13 23:22:00,30.395,30.415,30.355,30.4,-1,-1,-1.0
2022-01-13 23:23:00,30.4,30.41,30.4,30.41,-1,-1,-1.0
2022-01-13 23:24:00,30.41,30.41,30.395,30.41,-1,-1,-1.0
2022-01-13 23:25:00,30.41,30.42,30.4,30.4,-1,-1,-1.0
2022-01-13 23:26:00,30.4,30.405,30.38,30.405,-1,-1,-1.0
2022-01-13 23:27:00,30.405,30.455,30.375,30.405,-1,-1,-1.0
2022-01-13 23:28:00,30.405,30.41,30.405,30.41,-1,-1,-1.0
2022-01-13 23:29:00,30.41,30.41,30.38,30.405,-1,-1,-1.0
2022-01-13 23:30:00,30.405,30.43,30.405,30.405,-1,-1,-1.0
2022-01-13 23:31:00,30.405,30.43,30.405,30.43,-1,-1,-1.0
2022-01-13 23:32:00,30.43,30.435,30.41,30.435,-1,-1,-1.0
2022-01-13 23:33:00,30.435,30.45,30.395,30.41,-1,-1,-1.0
2022-01-13 23:34:00,30.41,30.43,30.38,30.43,-1,-1,-1.0
2022-01-13 23:35:00,30.43,30.435,30.43,30.435,-1,-1,-1.0
2022-01-13 23:36:00,30.435,30.44,30.435,30.435,-1,-1,-1.0
2022-01-13 23:37:00,30.435,30.445,30.41,30.445,-1,-1,-1.0
2022-01-13 23:38:00,30.445,30.45,30.42,30.43,-1,-1,-1.0
2022-01-13 23:39:00,30.43,30.43,30.41,30.41,-1,-1,-1.0
2022-01-13 23:40:00,30.41,30.41,30.39,30.41,-1,-1,-1.0
2022-01-13 23:41:00,30.41,30.41,30.41,30.41,-1,-1,-1.0
2022-01-13 23:42:00,30.41,30.41,30.41,30.41,-1,-1,-1.0
2022-01-13 23:43:00,30.41,30.41,30.41,30.41,-1,-1,-1.0
2022-01-13 23:44:00,30.41,30.44,30.41,30.44,-1,-1,-1.0
2022-01-13 23:45:00,30.44,30.44,30.44,30.44,-1,-1,-1.0
2022-01-13 23:46:00,30.44,30.445,30.43,30.44,-1,-1,-1.0
2022-01-13 23:47:00,30.44,30.44,30.435,30.435,-1,-1,-1.0
2022-01-13 23:48:00,30.435,30.435,30.43,30.43,-1,-1,-1.0
2022-01-13 23:49:00,30.43,30.43,30.4,30.41,-1,-1,-1.0
2022-01-13 23:50:00,30.41,30.42,30.41,30.41,-1,-1,-1.0
2022-01-13 23:51:00,30.41,30.415,30.41,30.415,-1,-1,-1.0
2022-01-13 23:52:00,30.415,30.42,30.415,30.415,-1,-1,-1.0
2022-01-13 23:53:00,30.415,30.42,30.415,30.42,-1,-1,-1.0
2022-01-13 23:54:00,30.42,30.425,30.41,30.41,-1,-1,-1.0
2022-01-13 23:55:00,30.41,30.41,30.41,30.41,-1,-1,-1.0
2022-01-13 23:56:00,30.41,30.415,30.41,30.415,-1,-1,-1.0
2022-01-13 23:57:00,30.415,30.42,30.395,30.405,-1,-1,-1.0
2022-01-13 23:58:00,30.405,30.41,30.375,30.4,-1,-1,-1.0
2022-01-13 23:59:00,30.4,30.4,30.395,30.395,-1,-1,-1.0
2022-01-14 00:00:00,30.395,30.4,30.39,30.39,-1,-1,-1.0
2022-01-14 00:01:00,30.39,30.39,30.385,30.385,-1,-1,-1.0
2022-01-14 00:02:00,30.385,30.39,30.385,30.385,-1,-1,-1.0
2022-01-14 00:03:00,30.385,30.385,30.365,30.38,-1,-1,-1.0
2022-01-14 00:04:00,30.38,30.39,30.38,30.39,-1,-1,-1.0
